,id_str_brand,screen_name_brand,user_name_brand,date_brand,time_brand,in_reply_to_status_id_str_brand,text_brand,retweet_count_brand,favorite_count_brand,url_brand,senti_score_pos_brand,senti_score_neu_brand,senti_score_neg_brand,senti_score_com_brand,id_str_comment,screen_name_comment,user_name_comment,date_comment,time_comment,in_reply_to_status_id_str_comment,text_comment,retweet_count_comment,favorite_count_comment,url_comment,senti_score_pos_comment,senti_score_neu_comment,senti_score_neg_comment,senti_score_com_comment
20,1241509487590232064,brownforman,Brown-Forman,2020-3-21,23:38:22,Brand Tweet,"Today, we announce a $1 million donation to COVID-19 emergency funds for the people and communities that mean so much to our company including the hospitality industry, Louisville, and organizations internationally. https://t.co/o9whDcFWEQ",65,199,https://twitter.com/brownforman/status/1241509487590232064,0.0,0.918,0.082,-0.3818,1241783307718676480,SailorRetro,Sailor Retro,2020-3-22,17:46:26,1241509487590232064,@brownforman @TheUSBG @RWCFNYC Thank you so so much for this! Do you have any insight on how this will be distribut… https://t.co/c2CGNyo87X,0,0,https://twitter.com/SailorRetro/status/1241783307718676480,0.159,0.841,0.0,0.20995
21,1241509487590232064,brownforman,Brown-Forman,2020-3-21,23:38:22,Brand Tweet,"Today, we announce a $1 million donation to COVID-19 emergency funds for the people and communities that mean so much to our company including the hospitality industry, Louisville, and organizations internationally. https://t.co/o9whDcFWEQ",65,199,https://twitter.com/brownforman/status/1241509487590232064,0.0,0.918,0.082,-0.3818,1242564417998503937,VitaCoco,Vita Coco,2020-3-24,21:30:17,1241509487590232064,@brownforman @TheUSBG @RWCFUSA Very happy to hear @brownforman! It's so important that we all come together when th… https://t.co/pMpRZSo6no,0,0,https://twitter.com/VitaCoco/status/1242564417998503937,0.38049999999999995,0.6194999999999999,0.0,0.45920000000000005
22,1241509487590232064,brownforman,Brown-Forman,2020-3-21,23:38:22,Brand Tweet,"Today, we announce a $1 million donation to COVID-19 emergency funds for the people and communities that mean so much to our company including the hospitality industry, Louisville, and organizations internationally. https://t.co/o9whDcFWEQ",65,199,https://twitter.com/brownforman/status/1241509487590232064,0.0,0.918,0.082,-0.3818,1249547285127671808,meltedcheese818,Nikki,2020-4-13,03:57:42,1241509487590232064,@brownforman @TheUSBG @RWCFUSA https://t.co/7YmX0o1y4K,1,0,https://twitter.com/meltedcheese818/status/1249547285127671808,0.0,1.0,0.0,0.0
23,1240749532205527040,brownforman,Brown-Forman,2020-3-19,21:18:35,Brand Tweet,"While the Research &amp; Development (R&amp;D) team at Brown-Forman plays an important role in building our brands, they are currently focused on a different type of product to reduce the spread of COVID-19 (coronavirus). https://t.co/wYBYOK9P0v",39,110,https://twitter.com/brownforman/status/1240749532205527040,0.171,0.829,0.0,0.6597,1240749540967399425,brownforman,Brown-Forman,2020-3-19,21:18:37,1240749532205527040,"R&amp;D developed, produced, and packaged hand sanitizer for our production teams to keep them safe and healthy while t… https://t.co/KFJU9m5hBw",9,27,https://twitter.com/brownforman/status/1240749540967399425,0.341,0.659,0.0,0.8316
24,1240749532205527040,brownforman,Brown-Forman,2020-3-19,21:18:35,Brand Tweet,"While the Research &amp; Development (R&amp;D) team at Brown-Forman plays an important role in building our brands, they are currently focused on a different type of product to reduce the spread of COVID-19 (coronavirus). https://t.co/wYBYOK9P0v",39,110,https://twitter.com/brownforman/status/1240749532205527040,0.171,0.829,0.0,0.6597,1240756687499378695,Mr_BojanglesKY,MrBojangles,2020-3-19,21:47:01,1240749532205527040,@brownforman Nice! Congrats guys!,1,2,https://twitter.com/Mr_BojanglesKY/status/1240756687499378695,0.8935,0.1065,0.0,0.523
25,1240328814141550593,brownforman,Brown-Forman,2020-3-18,17:26:48,Brand Tweet,"The health, safety, and wellbeing of our employees continues to be our first and utmost priority.",1,4,https://twitter.com/brownforman/status/1240328814141550593,0.167,0.833,0.0,0.4215,1240328817769623555,brownforman,Brown-Forman,2020-3-18,17:26:49,1240328814141550593,"With the constant influx of news associated with COVID-19, and the rapidly changing dynamics of our daily life, it… https://t.co/ZUyWkbZEni",0,2,https://twitter.com/brownforman/status/1240328817769623555,0.1,0.9,0.0,0.2732
26,1238208408727273475,brownforman,Brown-Forman,2020-3-12,21:01:04,Brand Tweet,We will be suspending tours at our visitor destinations in Kentucky and Tennessee. Please read the full release: https://t.co/K3LNzw5ObS,3,10,https://twitter.com/brownforman/status/1238208408727273475,0.119,0.881,0.0,0.3182,1238527600970084353,brownforman,Brown-Forman,2020-3-13,18:09:25,1238208408727273475,"To help prevent the spread of COVID-19 (coronavirus), Brown-Forman is temporarily suspending tours, tastings, and r… https://t.co/bI9zoMFApd",0,1,https://twitter.com/brownforman/status/1238527600970084353,0.202,0.798,0.0,0.4215
27,1236682616750866438,brownforman,Brown-Forman,2020-3-08,15:58:06,Brand Tweet,"In honor of #InternationalWomensDay, Brown-Forman employees are participating in #EachForEqual to advocate for a Gender-Equal world, including the @WoodfordReserve Distillery Production Team. https://t.co/cQXFQDAse3",0,11,https://twitter.com/brownforman/status/1236682616750866438,0.158,0.842,0.0,0.4939,1236702524503207937,GinaDennis19,Gina Dennis,2020-3-08,17:17:13,1236682616750866438,@brownforman @WoodfordReserve Good looking crew!,0,0,https://twitter.com/GinaDennis19/status/1236702524503207937,0.615,0.385,0.0,0.4926
28,1235648823835443201,brownforman,Brown-Forman,2020-3-05,19:30:11,Brand Tweet,"Brown-Forman France has joined 3,800 other organizations to fight discrimination by signing the Charter of Diversity.

By signing, B-F France commits to raise awareness and train its leaders, managers, and employees to promote diversity.

Read more here: https://t.co/AoaCDzInS3 https://t.co/Uzu662p0wd",0,6,https://twitter.com/brownforman/status/1235648823835443201,0.092,0.844,0.065,0.0258,1235724578376355842,jdjackjr,Jim Jackson,2020-3-06,00:31:12,1235648823835443201,@brownforman All for one / One for all.  Inclusion of all mankind,0,0,https://twitter.com/jdjackjr/status/1235724578376355842,0.0,1.0,0.0,0.0
29,1230598303299100685,brownforman,Brown-Forman,2020-2-20,21:01:13,Brand Tweet,We are excited to announce that @OldForester received honors at the “Icons of Whiskey America” awards in the Sustainable Distillery and Brand Innovator of the Year categories. https://t.co/0lML2hsOAA,1,9,https://twitter.com/brownforman/status/1230598303299100685,0.274,0.726,0.0,0.8271,1230598310483943449,brownforman,Brown-Forman,2020-2-20,21:01:15,1230598303299100685,"Erik Brown, Senior Manager for Kentucky Homeplaces, was also named Visitor Attraction Manager of the Year. https://t.co/bb5nFKsvsk",0,4,https://twitter.com/brownforman/status/1230598310483943449,0.167,0.833,0.0,0.4588
